Title,Authors,Year of Publication,DOI,Source
Revolutionizing indoor air quality monitoring through IoT innovations: a comprehensive systematic review and bibliometric analysis,"Huiyi Tan, Mohd Hafiz Dzarfan Othman, ... Keng Yinn Wong",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
Novel Approach in Healthcare System Using Cloud Computing and IOT: A Survey,"Shivani Gogia, Mahesh Swami, Rashika Singh",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
Decision-Making Based on Risk Assessment on Smart Cities,"Roberto O. Andrade, Luis Tello-Oquendo, Iván Ortiz",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
Reshaping Industry Job Profiles to Better Meet Future Asset Management Needs,"Aitor Goti, Tugce Akyazi, ... Elisabete Alberdi",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
A concise approach to designing an intelligent welding station system platform,"K Saicharan, M Koushik Sai, ... Senthil Kumaran Selvaraj",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
Water 4.0: Enhancing Climate Resilience,Robert Kijak,2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
Industry 5.0 and Manufacturing Paradigms: Craft Manufacturing - A Case from Boat Manufacturing,"Bjørnar Henriksen, Maria Kollberg Thomassen",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
The Convergence of Biotechnology and Cybersecurity: A Primer on the Emerging Field of Cyberbiosecurity,Dov Greenbaum,2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
Machine Learning for Smart Healthcare Management Using IoT,"Yagmur Yigit, Kubra Duran, ... Berk Canberk",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
Digitalization for sustainable wastewater treatment: a way forward for promoting the UN SDG#6 ‘clean water and sanitation’ towards carbon neutrality goals,"Tonni Agustiono Kurniawan, Ayesha Mohyuddin, ... Soufiane Haddout",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
Using Emergent Technologies on the Structural Health Monitoring and Control of Critical Infrastructures,"Juan Mata, João Santos, José Barateiro",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
A Critical Review of District Heating and District Cooling Socioeconomic and Environmental Benefits,"S. M. Masum Ahmed, Edoardo Croci, Annamaria Bagaini",2023,https://doi.org/10.1007/s00170-020-06110-2,https://link.springer.com/
Directions of Change in Maintenance Strategy in the Industry 4.0 Era – Pilot Study Results,"Katarzyna Antosz, Justyna Trojanowska, ... Andre Batako",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Building Information Modelling,"Omar Doukari, Mohamad Kassem, David Greenwood",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Data Management in Modernizing the Future Multi-Carrier Energy Networks,"Mohammadreza Daneshvar, Somayeh Asadi, Behnam Mohammadi-Ivatloo",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Technology and Education as Drivers of the Fourth Industrial Revolution Through the Lens of the New Science of Learning,"Iulia Stefan, Nadia Barkoczi, ... Lucía Morales",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
The Current Status and Developing Trends of Industry 4.0: a Review,Yang Lu,2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Contemporary and Future Manufacturing – Unveiling the Skills Palette for Thriving in Industry 5.0,"Marta Pinzone, Greta Braun, Johan Stahre",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
The Metaverse and Its Related Technologies in Telesurgery in Healthcare 5.0: A Case Study,Siva Rama Krishnan Somayaji,2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Role of Metaverse in Pioneering Healthcare 4.0,"Nagendra Singh Yadav, Vishal Goar",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Embracing XR System Without Compromising on Security and Privacy,"Rebecca Acheampong, Titus Constantin Balan, ... Alexandre Rekeraho",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Application and Requirements of AIoT-Enabled Industrial Control Units,"Everton Hideo Nishimura, Yuzo Iano, ... Gabriel Caumo Vaz",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Radical Technologies,"Ian Gordon, Neil Thompson",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Digital Transformation and Smart Work in the Service of Productivity,"Larisa Ivascu, Alin Emanuel Artene, Florin Gheorghe Filip",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Industrial IoT and Intelligent Manufacturing,"S. Rajarajan, S. Renukadevi, N. Mohammed Abu Basim",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Enabling Technologies of Data-Driven Engineering Design,"Ang Liu, Yuchen Wang, Xingzhi Wang",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
The Industry 4.0-Concept Within Aerospace,Eike Stumpf,2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
"Convergence of Blockchain, Artificial Intelligence, and Internet of Things (BlockIoTIntelligence) with Metaverse for Industry 4.0 to Realize Net Zero Economy","Pham Quang Huy, Vu Kien Phuc",2023,https://doi.org/10.1007/s43832-024-00134-5,https://link.springer.com/
Application of Artificial Intelligence in the Oil and Gas Industry,"Muhammad Hussain, Aeshah Alamri, ... Ishrat Jamil",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
STEP-NC AP238 - an excellent paradigm for smart manufacturing,"Deepanshu Srivastava, Venkateswara Rao Komma",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
A survey on software-defined vehicular networks (SDVNs): a security perspective,"Rohit Kumar, Neha Agrawal",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Artificial Intelligence in Agriculture,"Jianlong Zhou, Fang Chen",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Design and Run-Time Aspects of Secure Cyber-Physical Systems,"Apostolos P. Fournaris, Andreas Komninos, ... Dimitrios Serpanos",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
"AI-big data analytics for building automation and management systems: a survey, actual challenges and future perspectives","Yassine Himeur, Mariam Elnour, ... Abbes Amira",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Cloud Networked Models of Knowledge-Based Intelligent Control Towards Manufacturing as a Service,"Theodor Borangiu, Radu F. Babiceanu, ... Silvia Anton",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Problems of Socio-Cyber-Physical Systems Development and Implementation: State-of-Art and Directs of Research,"Ekaterina Shcherbakova, Boris Sokolov",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Digital Industry Concepts for the Composable Enterprise,August-Wilhelm Scheer,2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Modelling and Simulation in Industry 4.0,"William de Paula Ferreira, Fabiano Armellini, ... Claudia Rebolledo",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Artificial Intelligence-Based Expert Prioritizing and Hybrid Quantum Picture Fuzzy Rough Sets for Investment Decisions of Virtual Energy Market in the Metaverse,"Peide Liu, Serhat Yüksel, ... Gabriela Oana Olaru",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Towards Large-Scale IoT Deployments in Smart Cities: Requirements and Challenges,"Naser Hossein Motlagh, Martha Arbayani Zaidan, ... Sasu Tarkoma",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Robotics in Industry 4.0,"Ashwin Misra, Anuj Agrawal, Vihaan Misra",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
The Adoption of Industry 4.0 Technologies Through the Implementation of Continuous Improvement Tools,"Maria Rosaria Sessa, Ornella Malandrino, ... Claudio Risso",2023,https://doi.org/10.1007/s12008-023-01289-6,https://link.springer.com/
Supporting Computer Domains,"Jean François Santucci, Laurent Capocchi, ... Claudia Szabo",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Exploring Digitisation as a Solution to the Long-Term Insurance Sector Efficiency Quagmire,"Linda Malifete, Samuel Adekunle, Clinton Aigbavboa",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Use Cases for the Internet of Things,Andreas Holtschulte,2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Summary and Conclusions,"Linan Huang, Quanyan Zhu",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Future of Digital Transformation,"Elif Haktanır, Cengiz Kahraman, ... Onur Doğan",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
"Produktion, Instandhaltung, Mobilität, Transport, Landwirtschaft",Ralf T. Kreutzer,2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
"Blockchain Technology in Metaverse: Opportunities, Applications, and Open Problems","Mohamed Torky, Ashraf Darwish, Aboul Ella Hassanien",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Digital Innovation Hubs as Examples of Cooperation to Foster the Digital Skills of Employees in SMEs,"Žaneta Lacová, Anna Vallušová, Ivana Kuráková",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Big Data Analytics in Industry 4.0,"Mustafa Bugra Ozcan, Batıhan Konuk, Yıldız Merve Yesilcimen",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Metaverse in surgery — origins and future potential,"Enrico Checcucci, Alessandro Veccia, ... Francesco Porpiglia",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
The Use of City Information Modelling (CIM) for Realizing Zero Energy Community: A Path Towards Carbon Neutrality,"Hossein Omrany, Amirhosein Ghaffarianhoseini, ... Daniel Oteng",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Perspective and Attitudes of Engineering Students Towards the Fourth Industrial Revolution: A Qualitative Study,"Jaya Bharti, Hitaishi Singh",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Digital Twin Technology for Pipeline Inspection,"Radda A. Iureva, Artem S. Kremlev, ... Yuri S. Andreev",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Emerging Technologies,Sinan Küfeoğlu,2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
"IoT-enabled smart cities: a hybrid systematic analysis of key research areas, challenges, and recommendations for future direction","Hossein Omrany, Karam M. Al-Obaidi, ... Amirhosein Ghaffarianhoseini",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
"Internet of Artificial Intelligence (IoAI): the emergence of an autonomous, generative, and fully human-disconnected community","Saeed Banaeian Far, Azadeh Imani Rad",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Enterprise Integration and Interoperability in the Footwear Industry: Challenges for Collaborative Digital Manufacturing Networks in Society 5.0,Claudia-Melania Chituc,2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
"Decentralized, Autonomous Setup and Access to Data of Independent Partners in a Hyper Connected Ecosystem","Frank-Walter Jaekel, Eckart Eyser, ... Kai Grunert",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
A Novel Analysis Framework of 4.0 Production Planning Approaches – Part I,"Estefania Tobon Valencia, Samir Lamouri, ... Alexandre Moeuf",2022,https://doi.org/10.1038/s41585-024-00941-4,https://link.springer.com/
Metaverse and Supply Chain Management Applications,Gülçin Büyüközkan,2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Asset and Risk Management Approach in the Context of Complexity in Industry 4.0/5.0 Systems,"Issa Diop, Georges Abdul-Nour, Dragan Komljenovic",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Digital Energy: Towards Comprehensive Digital Support for a Renewable-Based Energy Sector,"Matthias Jarke, Michael Andres, ... Antonello Monti",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
"The Convergence of Digital Twin, IoT, and Machine Learning: Transforming Data into Action","Maninder Jeet Kaur, Ved P. Mishra, Piyush Maheshwari",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
A Framework for Enabling Manufacturing Flexibility and Optimizing Industrial Demand Response Services,"Paul Kengfai Wan, Matteo Ranaboldo, ... Giuseppe Fragapane",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Connection Between Sustainable Process Innovation and Digital Transformation in Logistics – Multiple Case Study Research,"Selma Aysegul Gunes, Nihan Yildirim, Hatice Camgoz Akdag",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
New Technologies and SMEs’ Business Model: ‘Marketization 4.0’,"Riccardo Rialti, Lamberto Zollo",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Future Scenarios and Anticipated Impacts of 6G,"Seppo Yrjölä, Petri Ahokangas, Marja Matinmikko-Blue",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Supporting and Shaping Human Decisions Through Internet of Behaviors (IoB): Perspectives and Implications,"Robertas Damaševičius, Rytis Maskeliūnas, Sanjay Misra",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Digital Twins for Cyber-Physical Systems Security: State of the Art and Outlook,"Matthias Eckhart, Andreas Ekelhart",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Modellierung von Cybersecurity-Bedrohungen und Schadensbegrenzung mithilfe des digitalen Zwillings,Lee Harrison,2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Smart Factory in the Era of Fourth Industrial Revolution,"M A. Kossukhina, O. A. Shvetsova, N. I. Zaozerskaya",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Empowering Digital Twin for Industry 4.0 using metaheuristic optimization algorithms: case study PCB drilling optimization,"David Balderas, Alexandro Ortiz, ... Arturo Molina",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
An integrated BWM and PIV approach for vendor selection methodology for predictive maintenance 4.0 in chemical fertilizer industry,"Mukesh Nigam, Anurag Barthwal, ... Mangey Ram",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
Internet-based intelligent and sustainable manufacturing: developments and challenges,"Kai Li, Tao Zhou, Bo-hai Liu",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
The Threat of the Digital Human in the Metaverse: Security and Privacy,"Mona M. Soliman, Ashraf Darwish, Aboul Ella Hassanien",2023,https://doi.org/10.1007/s35658-022-0800-6,https://link.springer.com/
A six-layer architecture for the digital twin: a manufacturing case study implementation,"A. J. H. Redelinghuys, A. H. Basson, K. Kruger",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Intelligent Digital Transformation in Modern Socio-Technical Systems – A Sustainable Approach,"Adam Jabłoński, Marek Jabłoński",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Introduction to Selected Digital Technologies,Amy Van Looy,2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Use Cases—Empirical Values from User Practice,Bianca Christina Weber-Lewerenz,2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Critical infrastructure monitoring in CBRNe scenarios: a reliable and robust communication network for distributed multimodal sensors,"Sebastian Sporrer, Norman Niemann, Christof Hammer",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Industry 4.0 and Insurance 4.0,Bernardo Nicoletti,2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Industry 4.0 Applications in Agriculture: Cyber-Physical Agricultural Systems (CPASs),"Rohit Sharma, Shreyanshu Parhi, Anjali Shishodia",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Ten years of SOHOMA Workshop Proceedings: A Bibliometric Analysis and Leading Trends,"Jose-Fernando Jimenez, Eliana Gonzalez-Neira, ... Damien Trentesaux",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Current Context of Urban Development in China: Collaborative Innovation for Smart Cities,"Andrew Y. Wu, Tai-ming Wut, Yui-yip Lau",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Investigation of artificial intelligence in SMEs: a systematic review of the state of the art and the main implementation challenges,"Leon Oldemeyer, Andreas Jede, Frank Teuteberg",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Chaos: Moving Chaos Engineering to IoT Devices,"Wojciech Kalka, Tomasz Szydlo",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Towards Industry 5.0 by Incorporation of Trustworthy and Human-Centric Approaches,"Eduardo Vyhmeister, Gabriel Gonzalez Castane",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Intelligent Predictive Maintenance: Industry 4.0,"Rama Srinivasan Velmurugan, Tarun Dhingra",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
"Cognitive Modular Building to Enhance User Wellbeing: An Insight from Literature Review on Potential Benefits, Design Considerations and Opportunities","Frank Ato Ghansah, Weisheng Lu, Xu Jinying",2019,https://doi.org/10.1007/s10845-019-01516-6,https://link.springer.com/
Digital Twin Technology for Improving Safety Management in Construction,"Patrick X. W. Zou, Songling Ma",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Monitoring and Process Automation via the Arc Control Plane,Ramona Maxwell,2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Implementation of Industry 4.0 Case Study of Moroccan Companies,"Amal Naji, Zitouni Beidouri",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
The application of Industry 4.0 technologies in sustainable logistics: a systematic literature review (2012–2020) to explore future research opportunities,"Xu Sun, Hao Yu, ... Kesheng Wang",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Digital Dimensions of Industry 4.0: Opportunities for Autonomic Computing and Applications,"Neha Sharma, Madhavi Shamkuwar, Preeti Ramdasi",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Next-Generation Fashion Ecosystem: A STVgoDigital Approach,"A. Cunha, R. Silva, ... M. Pereira",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Smart Manufacturing Systems Management,"George Carutasu, Nicoleta Luminita Carutasu",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Introduction to Part 4,Casper Schou,2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
"Smart Manufacturing: A Review Toward the Improvement of Supply Chain Efficiency, Productivity, and Sustainability","Mohammad Abul Kashem, Mohammad Shamsuddoha, Tasnuba Nasir",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Artificial intelligence and real-time predictive maintenance in industry 4.0: a bibliometric analysis,"Aurelien Teguede Keleko, Bernard Kamsu-Foguem, ... Amèvi Tongne",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Enterprise Architecture IT Strategies,Bradley Fowler,2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
The Role of Additive Manufacturing in the Age of Sustainable Manufacturing 4.0,"Mina Ahmadi, Davood Rahmatabadi, ... Ramin Hashemi",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Understanding Digital Supply Chains in the Context of Industrial Ecology,"Adeel Shah, Che Rosmawati Che Mat, ... Samreen Muzammil",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
The Implication of Metaverse in the Traditional Medical Environment and Healthcare Sector: Applications and Challenges,"Mohammed A. Farahat, Ashraf Darwish, Aboul Ella Hassanien",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Reorganizing Industry 4.0 Paradigms for Successful Execution of Digital Transformation Strategies,"Cristian Rocha-Jácome, Ramón González Carvajal, ... Esteban Guevara Cabezas",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Blockchain Technology Adoption in Manufacturing Industries—A Bibliometric Review Using VOSviewer,"Shweta V. Matey, Dadarao N. Raut, ... Ravi Kant",2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Sustainable Innovation and Industry 5.0: The Future of Industrial Progress,Azadeh Eskandarzadeh,2023,https://doi.org/10.1007/s11356-021-17693-y,https://link.springer.com/
Quo vadis artificial intelligence?,"Yuchen Jiang, Xiang Li, ... Okyay Kaynak",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
OR in the industrial engineering of Industry 4.0: experiences from the Iberian Peninsula mirrored in CJOR,"Josefa Mula, Marija Bogataj",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
Smart Energy Management Systems,"Mohamed Salah Benkhalfallah, Sofia Kouah, Meryem Ammi",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
Blockchained Adaptive Federated Auto MetaLearning BigData and DevOps CyberSecurity Architecture in Industry 4.0,"Konstantinos Demertzis, Lazaros Iliadis, ... Panagiotis Kikiras",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
"Integrating artificial intelligence in industry 4.0: insights, challenges, and future prospects–a literature review",Abd El Hedi Gabsi,2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
Enterprise Architecture Modeling in Digital Transformation Era,"Igor Ilin, Anastasia Levina, ... Sofia Kalyazina",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
Hybrid Collaborative Networks in Energy Ecosystems,"Kankam Okatakyie Adu-Kankam, Luis M. Camarinha-Matos, Eric Obeng",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
Digital Identity System for Real World Asset Using Blockchain,"B. Kamala, D. Harini, A. Akshaya Selvi",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
New Horizons for Industry 4.0 in Modern Business,"Anand Nayyar, Mohd Naved, Rudra Rameshwar",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
Cybersecurity Risks of IoT on Smart Cities,"Roberto O. Andrade, Luis Tello-Oquendo, Iván Ortiz",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
Empirical Evidence on how Smart Connected Products’ Capability Maturity Impacts Players’ Portfolio Strategy: A Case Study on Siemens,"Diana Cozmiuc, Ioan Petrișor",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
"The Global Apprentice: Adaptable, Versatile and a Lifelong Learner","Breda Walsh Shanahan, Mary Doyle-Kent",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
Metrology and Sustainability in Industry 6.0: Navigating a New Paradigm,"Sanjay Yadav, Shanay Rab, Meher Wan",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
Reinforcement learning based task offloading of IoT applications in fog computing: algorithms and optimization techniques,"Takwa Allaoui, Kaouther Gasmi, Tahar Ezzedine",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
"Embedded Sensors, Ubiquitous Connectivity and Tracking","Marco Arnesano, Silvia Angela Mansi",2022,https://doi.org/10.1007/s44163-022-00022-8,https://link.springer.com/
A comprehensive survey on communication techniques for the realization of intelligent transportation systems in IoT based smart cities,"Y. Rajkumar, S. V. N. Santhosh Kumar",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
BCoT: Concluding Remarks,"Siddhartha Bhattacharyya, Partha Sarathi Banerjee, ... Joel J. P. C. Rodrigues",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Graph theory applications for advanced geospatial modelling and decision-making,"Surajit Ghosh, Archita Mallick, ... Jayesh Mukherjee",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Prescriptive graph analytics on the digital transformation in healthcare through user-generated content,"Enrique Cano-Marin, Marcal Mora-Cantallops, Salvador Sanchez-Alonso",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
A Comprehensive Study on Industry 4.0 Technologies,"Atharva Kadne, Pratham Kamath, ... Sanjeev Sharma",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Digital Twins in Asset Management: Potential Application Use Cases in Rail and Road Infrastructures,"João Vieira, João Clara, ... João Poças Martins",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Towards Process-Oriented IIoT Security Management: Perspectives and Challenges,"Stefan Schönig, Markus Hornsteiner, Christoph Stoiber",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Why converging technologies need converging international regulation,"Dirk Helbing, Marcello Ienca",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
The Impacts of 6G Technologies on Achieving Economic Sustainability Goals in Digital Transformation Point of View: Literature Review,"Selma Aysegul Gunes, Serra Bersan Gengec, Hatice Camgoz Akdag",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Digital Twin Architecture and Development Trends on Manufacturing Topologies,"Kendrik Yan Hong Lim, Nam Tuan Le, ... Bao Huy Huynh",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Analysing the Challenges and Opportunities of Smart Cities,"Fezile Ozdamli, Muhammad Bello Nawaila",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Industry 4.0: An Indian Perspective,"Anbesh Jamwal, Rajeev Agrawal, ... Saurabh Pratap",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
The Metaverse,Dominika Duziak,2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Building Scenarios for the Future of Manufacturing,"Rosanna Fornasiero, Tullio A. M. Tolio, ... Flavio Tonelli",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Biopharma 4.0: Digital Technologies Driving Smart Manufacturing,"Shilpa Nargund, Klaus Mauch, ... Pushkar Pendse",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
The Smart Hospital,Paul Grant,2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Jurisprudence: blockchain enabled privacy preserving framework complying digital ethics,"Amiya Karmakar, Pritam Ghosh, ... Debashis De",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Sustainable Process Innovation and Digital Transformation Linkages: Multiple Case Study Research,"Nur Eradli, Nihan Yildirim, Hatice Camgoz Akdag",2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
Technology for Pharmaceutical Industry Sector Safety,Yaser Mohammed Al-Worafi,2024,https://doi.org/10.1007/s12083-024-01627-9,https://link.springer.com/
"Assessing the current landscape of AI and sustainability literature: identifying key trends, addressing gaps and challenges","Shailesh Tripathi, Nadine Bachmann, ... Herbert Jodlbauer",2024,https://doi.org/10.1186/s40537-024-00912-x,https://link.springer.com/
Workshop Report for IFIP WG 13.2’s HCSE@INTERACT 2023,"Carmelo Ardito, Regina Bernhaupt, Stefan Sauer",2024,https://doi.org/10.1186/s40537-024-00912-x,https://link.springer.com/
Computational Intelligence in the Context of Industry 4.0,"Alexander Hošovský, Ján Piteľ, ... Kamil Židek",2024,https://doi.org/10.1186/s40537-024-00912-x,https://link.springer.com/
Blockchain Technology for a Circular Built Environment,"Alireza Shojaei, Hossein Naderi",2024,https://doi.org/10.1186/s40537-024-00912-x,https://link.springer.com/
W-Sec: A Model-Based Formal Method for Assessing the Impacts of Security Countermeasures,"Bastien Sultan, Ludovic Apvrille, ... Sophie Coudert",2024,https://doi.org/10.1186/s40537-024-00912-x,https://link.springer.com/
Digital Transformation of Electrical Engineering Companies in the Czech Republic,"Andrea Benešová, František Steiner, Jiří Tupa",2024,https://doi.org/10.1186/s40537-024-00912-x,https://link.springer.com/
